Area,Latitude,Longitude,Northeast Bound,Southwest Bound,county_radius
"Pulaski, Virginia",37.0565840264544,-80.76152145531793,"(37.0808049, -80.72243490000001)","(37.032336, -80.80054299999999)",4394.103382252661
"Rappahannock, Virginia",38.69302638287264,-78.13811390375596,"(38.864909, -77.9354539)","(38.5207921, -78.33832)",25965.346783546698
"Roanoke, Virginia",37.27436310920849,-79.95772094202351,"(37.3374169, -79.8774871)","(37.211227, -80.0375979)",9978.287224909589
"Rockingham, Virginia",38.529006322220035,-78.85938060695186,"(38.8501019, -78.486003)","(38.206721, -79.224341)",48226.79121123508
"Scott, Virginia",36.74084809393195,-82.64107812478802,"(36.885606, -82.29384)","(36.593461, -82.9851241)",34900.58001088265
"Spotsylvania, Virginia",38.18524194416002,-77.6645465722904,"(38.378107, -77.370301)","(37.991157, -77.95481900000001)",33483.25880478327
"Stafford, Virginia",38.415090694283,-77.41856282695532,"(38.434461, -77.3937689)","(38.3957139, -77.44332279999999)",3051.3833873421877
"Sussex, Virginia",36.910742695751,-77.28866961328063,"(37.1120341, -76.9535461)","(36.7076578, -77.61902909999999)",37263.65914907461
Warren CountyVirginia,38.8968583749031,-78.19636096818977,"(39.036277, -78.004167)","(38.7569861, -78.3866819)",22737.76822150393
"Washington, Virginia",38.71191572359938,-78.15974390567692,"(38.7199634, -78.1506093)","(38.7038674, -78.1688733)",1195.520743099194
"York, Virginia",37.23691560475181,-76.44709048506859,"(37.380139, -76.13552)","(37.0918939, -76.755511)",31868.162724066795
"Accomack, Virginia",37.74059494386848,-75.70694533509229,"(38.0279339, -75.1664349)","(37.4485619, -76.236458)",57254.154293428175
"Alleghany, Virginia",37.779631803808755,-79.95627298174556,"(37.9606579, -79.612168)","(37.596428, -80.29614300000001)",36337.3476138412
"Bath, Virginia",38.056037001821295,-79.74863729452565,"(38.266164, -79.436678)","(37.84445789999999, -80.05605589999999)",35937.264773310366
"Bland, Virginia",37.099199283451824,-81.11470138220342,"(37.112829, -81.100644)","(37.08556799999999, -81.128745)",1961.97645348863
"Brunswick, Virginia",36.78420341737403,-77.8527389316845,"(37.024535, -77.6558409)","(36.5441561, -78.04620299999999)",31926.141333205684
"Buchanan, Virginia",37.523967859084706,-79.69127481692051,"(37.544088, -79.666991)","(37.5038411, -79.715524)",3097.32525772878
"Carroll, Virginia",36.745573377558294,-80.74996291687276,"(36.93178, -80.453723)","(36.5578329, -81.04240600000001)",33544.849908231365
"Charlotte, Virginia",36.97321474382083,-78.67627889450664,"(37.248759, -78.443319)","(36.697909, -78.9045869)",36930.482385489195
"Cumberland, Virginia",37.488976491109355,-78.25619632683299,"(37.510763, -78.2306151)","(37.46718389999999, -78.2817378)",3311.1363825013113
"Dickenson, Virginia",37.131367750558184,-82.34616731810748,"(37.3063181, -82.13592799999999)","(36.95583680000001, -82.55383490000001)",26929.290383850934
"Essex, Virginia",37.94555807101176,-76.92107923862555,"(38.1620311, -76.6681819)","(37.728605, -77.17009999999999)",32711.15212919755
"Grayson, Virginia",36.68479654571796,-81.25925834737183,"(36.806422, -80.837954)","(36.559143, -81.677393)",39973.13938812274
"Greensville, Virginia",36.721813331103235,-77.53348246253258,"(36.89830300000001, -77.296875)","(36.5446389, -77.767117)",28798.68834116785
"Halifax, Virginia",36.7630779418499,-78.93050140091432,"(36.7818889, -78.9058149)","(36.744259, -78.95515490000001)",3035.616755002659
"Henry, Virginia",36.69944745044509,-79.86914871858922,"(36.8561391, -79.6406521)","(36.541938, -80.095141)",26803.68207396916
"Highland, Virginia",38.386313985465655,-79.56097599277366,"(38.5915149, -79.30816089999999)","(38.180419, -79.81015390000002)",31707.645705502982
"King and Queen, Virginia",37.70182760286015,-76.91879164057588,"(37.972169, -76.645367)","(37.4313089, -77.186961)",38466.36909677281
"King George, Virginia",38.285261014464325,-77.19040634550507,"(38.3175821, -77.148511)","(38.2529211, -77.2322059)",5128.488505657281
"Lancaster, Virginia",37.76059736175706,-76.47172263201222,"(37.7759485, -76.4482203)","(37.7452385, -76.49519939999999)",2681.624857257118
"Lee, Virginia",36.745829694135196,-83.22536423637895,"(36.893267, -82.771308)","(36.5937149, -83.675415)",43690.86875349051
"Louisa, Virginia",38.0215417547739,-77.99675608872786,"(38.0352029, -77.97569109999999)","(38.007874, -78.0178009)",2391.625042389117
"Lunenburg, Virginia",36.95832917366286,-78.26908377065814,"(36.972066, -78.246662)","(36.944584, -78.2914839)",2512.1422462666615
"Madison, Virginia",38.37937498716913,-78.25452441058037,"(38.3920228, -78.23895999999999)","(38.3667247, -78.2700749)",1954.567746900029
"Mecklenburg, Virginia",36.717316253051116,-78.38600542271736,"(36.8912199, -78.0274109)","(36.54094, -78.740275)",37369.58848081684
"Middlesex, Virginia",37.64518051342693,-76.44744972792674,"(37.778386, -76.14083500000001)","(37.510214, -76.751193)",30814.231294541783
"Northampton, Virginia",37.27396569087737,-75.8719039078779,"(37.557265, -75.597441)","(36.9907081, -76.14083500000001)",39735.82710046269
"Northumberland, Virginia",37.852568164519084,-76.40660879951346,"(38.0349741, -76.175687)","(37.6696581, -76.63454709999999)",28669.03087099462
"Nottoway, Virginia",37.139784349875285,-78.01887191061626,"(37.29622, -77.795926)","(36.9826669, -78.2393539)",26324.614891020014
"Orange, Virginia",38.24564580332321,-78.10968288163765,"(38.2708699, -78.084845)","(38.22042, -78.1344759)",3544.760986099504
"Page, Virginia",38.62589135043649,-78.48960351999231,"(38.830152, -78.284877)","(38.421486, -78.691362)",28828.4956312452
"Patrick, Virginia",36.708118321562516,-80.33526619087652,"(36.8721301, -80.041493)","(36.542485, -80.625744)",31918.834654396604
"Pittsylvania, Virginia",36.83943492062992,-79.40691141654261,"(37.137454, -79.092264)","(36.5407589, -79.71485489999999)",43341.54455185033
"Prince Edward, Virginia",37.23848074288341,-78.46319312795714,"(37.398019, -78.231234)","(37.078171, -78.69254889999999)",27133.9004029958
"Richmond, Virginia",37.524735122866716,-77.4935599601124,"(37.6027689, -77.3855119)","(37.446553, -77.601011)",12889.429156215167
"Rockbridge, Virginia",37.80965475335601,-79.41875703986956,"(38.0861049, -79.143367)","(37.5328869, -79.6887199)",39082.5363740448
"Russell, Virginia",36.9267643561645,-82.0959157409166,"(37.142546, -81.7805389)","(36.709309, -82.40663289999999)",36888.93369133903
"Shenandoah, Virginia",38.48627808358164,-78.62204537352558,"(38.501368, -78.61120190000001)","(38.4711899, -78.6328769)",1923.7325838445627
"Smyth, Virginia",36.82708978101047,-81.55113123853316,"(37.01842389999999, -81.26162)","(36.634318, -81.8368419)",33410.93224906636
"Southampton, Virginia",36.770876537873484,-77.16119485335943,"(36.996211, -76.8149409)","(36.543789, -77.50191699999999)",39725.724404345994
"Surry, Virginia",37.13710489367799,-76.8332612357455,"(37.1458389, -76.8227589)","(37.1283699, -76.843757)",1345.4423281288407
"Tazewell, Virginia",37.12711691440631,-81.52068472705464,"(37.1495811, -81.484432)","(37.1046289, -81.556882)",4073.1655780488563
"Westmoreland, Virginia",38.122406484713004,-76.79176222891977,"(38.2780458, -76.5161601)","(37.965559, -77.06435479999999)",29685.678611164592
"Wise, Virginia",36.97629780184679,-82.58000435866876,"(36.9903791, -82.558286)","(36.9622079, -82.601702)",2486.1397310390626
"Wythe, Virginia",36.916553749843224,-81.06163592325981,"(37.0734049, -80.740483)","(36.757621, -81.3794269)",33470.6934010977
"Asotin, Washington",46.337851022550566,-117.04136362790395,"(46.34786889999999, -117.0231489)","(46.3278278, -117.05957)",1790.6763800226684
"Benton, Washington",46.28352501672125,-119.41452948454933,"(46.72739600000001, -118.9410599)","(45.8359619, -119.876879)",61279.69188834306
"Chelan, Washington",47.84436098090215,-120.00881673326782,"(47.870286, -119.936017)","(47.81836089999999, -120.0815419)",6164.660276267179
"Clark, Washington",45.80223491496278,-122.52214804175495,"(46.059632, -122.2447319)","(45.543541, -122.7959631)",35803.58744365301
"Columbia, Washington",46.312688463939814,-117.92552321661475,"(46.6247731, -117.603113)","(45.9988869, -118.242462)",42622.864291808175
"Cowlitz, Washington",46.12115481036451,-122.73157743360609,"(46.388048, -122.2397059)","(45.850536, -123.2178411)",48211.36087497161
"Douglas, Washington",47.689212740695424,-119.64234197001397,"(48.1510221, -118.950749)","(47.2200529, -120.3180841)",72919.64438032595
Franklin CountyWashington,46.46900855723575,-118.8316051378197,"(46.7391, -118.198228)","(46.192856, -119.457921)",57166.71623688149
"King, Washington",47.43641330016122,-121.80887438463652,"(47.780328, -121.065709)","(47.084457, -122.5410681)",67838.1270920551
"Kitsap, Washington",47.68873406410519,-122.73162584657281,"(47.9729529, -122.4208421)","(47.40298989999999, -123.037766)",39247.832625242605
"Pend Oreille, Washington",48.523553550479235,-117.33557581324256,"(49.000483, -117.032107)","(48.0455599, -117.6295121)",57538.571742958586
Pierce CountyWashington,47.0700481208666,-122.11841112442758,"(47.4040164, -121.373496)","(46.727986, -122.85295)",67666.42114738362
"Skagit, Washington",48.48346533078315,-121.72928248437248,"(48.6578329, -120.6853919)","(48.2955479, -122.7686831)",79764.92104382683
Skamania CountyWashington,45.969642295630074,-121.88664410635621,"(46.389235, -121.514764)","(45.547745, -122.2500801)",54769.80461223598
"Snohomish, Washington",47.92734176690064,-122.09348960463967,"(47.9490679, -122.066292)","(47.905604, -122.1206569)",3156.795243091423
"Spokane, Washington",47.67293438891263,-117.4123970380079,"(47.758489, -117.3038439)","(47.5871919, -117.520456)",12523.486572965392
"Stevens, Washington",48.3981424098784,-117.92498193354338,"(49.00084289999999, -117.4294999)","(47.79196289999999, -118.402407)",76303.63610896036
"Thurston, Washington",46.97994868812534,-122.70456414673474,"(47.19421089999999, -122.202721)","(46.76204, -123.202066)",45004.70457271986
"Walla Walla, Washington",46.06280374995409,-118.33376429680806,"(46.089531, -118.2525379)","(46.0359789, -118.4149139)",6952.3468620542
"Whatcom, Washington",48.82549454757842,-121.99058954830014,"(49.0024305, -120.6546761)","(48.627013, -123.3220281)",100410.98610167301
"Yakima, Washington",46.59411831325669,-120.54815441193588,"(46.6308409, -120.460401)","(46.55728089999999, -120.6357791)",7866.768654010777
"Adams, Washington",47.002150121685034,-118.66788310891323,"(47.26156390000001, -117.958856)","(46.735406, -119.3696139)",61169.299420008094
"Clallam, Washington",48.18953041561661,-123.87869319768598,"(48.4997841, -122.896971)","(47.8665159, -124.8489739)",80789.95583761868
Ferry CountyWashington,48.41637179945733,-118.4944781968584,"(49.00046589999999, -118.104447)","(47.830363, -118.8699389)",71013.7007027771
"Garfield, Washington",47.00948435491371,-117.14222764786543,"(47.0186319, -117.1317251)","(47.000335, -117.152725)",1293.0159441060891
"Grant, Washington",47.29594206721364,-119.51876918898316,"(47.962153, -118.9735021)","(46.6252431, -120.0428661)",84652.04519127577
"Grays Harbor, Washington",47.16555610919801,-123.79935255946073,"(47.534008, -123.1584301)","(46.790956, -124.429708)",63518.042120910046
"Jefferson, Washington",47.95183869169404,-123.66432372258919,"(48.37036089999999, -122.5954009)","(47.517609, -124.7150161)",92420.98409927316
"Kittitas, Washington",46.983770132435126,-120.41790822704735,"(46.9951474, -120.4069726)","(46.9723909, -120.428837)",1513.8675831737771
"Klickitat, Washington",45.82155069008737,-121.16382961822087,"(45.834057, -121.1252671)","(45.8090229, -121.202376)",3303.633395572278
"Lewis, Washington",46.59594128752417,-122.36979221758588,"(46.7943919, -121.3613219)","(46.38422689999999, -123.3733961)",80566.48694588625
Lincoln CountyWashington,47.61156560550228,-118.40444865145575,"(47.95772789999999, -117.8195799)","(47.260152, -118.979522)",58380.81688924061
"Mason, Washington",47.34567679149023,-123.15531853132946,"(47.607386, -122.800066)","(47.081997, -123.506039)",39562.436274103246
"Okanogan, Washington",48.371925717107,-119.5783060359683,"(48.3942, -119.5477829)","(48.349637, -119.6087939)",3353.646653973557
"Pacific, Washington",47.25849146678964,-122.25053552156996,"(47.2741059, -122.2295099)","(47.24287, -122.271545)",2354.9142317174787
"San Juan, Washington",48.558480270164935,-122.98589382944019,"(48.8313379, -122.6934758)","(48.28431, -123.2740091)",37205.228355728075
"Wahkiakum, Washington",46.26557546857831,-123.47130621396325,"(46.3856259, -123.2130539)","(46.1445319, -123.7283159)",23967.881255515884
"Whitman, Washington",46.8417311943416,-117.6507730209414,"(47.260449, -117.039398)","(46.417046, -118.249389)",65804.2189135045
"Berkeley, West Virginia",39.44288064013278,-78.0275551962693,"(39.6209199, -77.823555)","(39.264534, -78.229005)",26426.076083714765
"Brooke, West Virginia",40.279268890915596,-80.60049361029587,"(40.398966, -80.5178919)","(40.159672, -80.682374)",15030.646944182623
"Fayette, West Virginia",38.042086676733774,-81.0672186523768,"(38.26351409999999, -80.748757)","(37.8191208, -81.38082899999999)",37191.83417132205
"Hancock, West Virginia",40.51616454704974,-80.59316391146987,"(40.638801, -80.5176889)","(40.39366709999999, -80.667957)",15043.108699892022
"Jefferson, West Virginia",38.3675916954956,-81.77190460343296,"(38.379535, -81.7517189)","(38.3556411, -81.7920741)",2206.593576633235
"Kanawha, West Virginia",38.29744551797321,-81.55885965506391,"(38.6264269, -81.194113)","(37.9672089, -81.91519679999999)",48446.304705885166
"Marshall, West Virginia",39.87724932607932,-80.69557079219624,"(40.033409, -80.5188909)","(39.720812, -80.8703221)",22990.561401536714
"Monongalia, West Virginia",39.57953390708146,-80.09456242299756,"(39.72143, -79.76376979999999)","(39.4355879, -80.4222401)",32469.328748056534
"Preston, West Virginia",39.457966324777686,-79.69016725383251,"(39.721277, -79.4765649)","(39.19490589999999, -79.89974099999999)",34515.843683468236
"Putnam, West Virginia",38.47540159170963,-81.88188383240586,"(38.684134, -81.696348)","(38.2666051, -82.06463699999999)",28253.453258414356
"Raleigh, West Virginia",37.749886653967884,-81.22734535045792,"(37.99000710000001, -80.877383)","(37.50785090000001, -81.571534)",40724.485466074504
"Wirt, West Virginia",39.041071328742504,-81.37299281311562,"(39.18584389999999, -81.162455)","(38.895633, -81.581447)",24287.55020774669
"Barbour, West Virginia",39.1252982248377,-80.01929049147907,"(39.30292600000001, -79.8087919)","(38.9472309, -80.2271729)",26821.32471874996
"Calhoun, West Virginia",38.828416158450125,-81.13340057275005,"(39.0451819, -80.98495)","(38.6119821, -81.2794819)",27290.052288414532
"Doddridge, West Virginia",39.27099673717634,-80.72098073677597,"(39.451415, -80.52564389999999)","(39.0902779, -80.9138399)",26165.520962830826
"Greenbrier, West Virginia",37.97743809025359,-80.43169145506388,"(38.267334, -79.95984399999999)","(37.68385809999999, -80.894183)",52414.401245188696
"Hardy, West Virginia",39.00010200518171,-78.82382626672907,"(39.2376239, -78.508132)","(38.761413, -79.1342959)",37956.65585934916
"Harrison, West Virginia",39.28545516694176,-80.38675967594696,"(39.469599, -80.166387)","(39.100809, -80.6043009)",27901.87850218278
"Jackson, West Virginia",38.824729071178055,-81.70864623565305,"(39.095378, -81.5026281)","(38.55437000000001, -81.910606)",34951.69151133115
"Lewis, West Virginia",38.94598679910773,-80.51627913015616,"(39.169035, -80.3002589)","(38.722756, -80.728877)",31028.517895292356
"Logan, West Virginia",37.85271505515623,-81.98296602736544,"(37.863717, -81.966955)","(37.8417089, -81.998965)",1864.526091515437
"Marion, West Virginia",39.514990561545794,-80.21970886253976,"(39.64230610000001, -79.93887579999999)","(39.386215, -80.4981629)",27963.848495723927
"Mason, West Virginia",39.01702290309486,-82.031065812304,"(39.0264951, -82.021181)","(39.0075499, -82.04094400000001)",1355.9365152563223
"McDowell, West Virginia",37.37645271106709,-81.65585956631163,"(37.5490099, -81.311201)","(37.2015399, -81.99657800000001)",36007.249716035345
"Mercer, West Virginia",37.41691175235886,-81.10741663668315,"(37.597916, -80.8494509)","(37.2348739, -81.36215609999999)",30394.064713786473
"Mingo, West Virginia",37.743849932444306,-82.11052226318715,"(37.97477800000001, -81.795537)","(37.5114259, -82.42050900000001)",37753.15827052364
"Monroe, West Virginia",37.55296786693559,-80.54167159187942,"(37.731696, -80.220984)","(37.3723629, -80.85846579999999)",34562.47858930992
"Morgan, West Virginia",39.54393800164031,-78.24669796980373,"(39.6959789, -78.02244800000001)","(39.3912331, -78.468581)",25607.10669903353
"Nicholas, West Virginia",38.31975748196311,-80.83731042138798,"(38.557649, -80.4365139)","(38.079129, -81.231636)",43838.13272891561
"Randolph, West Virginia",38.75468291466751,-79.82066020916736,"(39.1183031, -79.349366)","(38.3884568, -80.280059)",57439.19383823697
"Roane, West Virginia",38.731994246947856,-81.31635154475188,"(38.941645, -81.082635)","(38.5218301, -81.5466309)",30878.030610742717
"Summers, West Virginia",37.648747586729314,-80.87925888171577,"(37.868915, -80.660446)","(37.4283069, -81.09463)",31127.763233944337
